;country_name_short;country_name;election_date;start_date;cabinet_name;caretaker;cabinet_party;prime_minister;seats;election_seats_total;party_name_short;party_name;party_name_english;left_right;country_id;election_id;cabinet_id;previous_cabinet_id;party_id
173;AUS;Australia;9/28/1946;11/1/1946;Chifley II;0;0;0;2;75;none;no party affiliation;no party affiliation;#N/A;33;739;490;574;1396
174;AUS;Australia;12/10/1949;12/19/1949;Menzies IV;0;0;0;48;123;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;734;450;490;1253
175;AUS;Australia;12/10/1949;12/19/1949;Menzies IV;0;1;1;55;123;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;734;450;490;1411
176;AUS;Australia;12/10/1949;12/19/1949;Menzies IV;0;1;0;19;123;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;734;450;490;184
177;AUS;Australia;12/10/1949;12/19/1949;Menzies IV;0;0;0;1;123;none;no party affiliation;no party affiliation;#N/A;33;734;450;490;1396
178;AUS;Australia;4/28/1951;5/11/1951;Menzies V;0;0;0;54;123;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;763;566;450;1253
179;AUS;Australia;4/28/1951;5/11/1951;Menzies V;0;1;1;52;123;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;763;566;450;1411
180;AUS;Australia;4/28/1951;5/11/1951;Menzies V;0;1;0;17;123;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;763;566;450;184
181;AUS;Australia;5/29/1954;7/9/1954;Menzies VI;0;0;0;59;123;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;743;178;566;1253
182;AUS;Australia;5/29/1954;7/9/1954;Menzies VI;0;1;1;47;123;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;743;178;566;1411
183;AUS;Australia;5/29/1954;7/9/1954;Menzies VI;0;1;0;17;123;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;743;178;566;184
184;AUS;Australia;12/10/1955;1/11/1956;Menzies VII;0;0;0;49;124;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;742;479;178;1253
185;AUS;Australia;12/10/1955;1/11/1956;Menzies VII;0;1;1;57;124;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;742;479;178;1411
186;AUS;Australia;12/10/1955;1/11/1956;Menzies VII;0;1;0;18;124;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;742;479;178;184
187;AUS;Australia;11/22/1958;12/10/1958;Menzies IIX;0;0;0;47;124;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;749;627;479;1253
188;AUS;Australia;11/22/1958;12/10/1958;Menzies IIX;0;1;1;58;124;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;749;627;479;1411
189;AUS;Australia;11/22/1958;12/10/1958;Menzies IIX;0;1;0;19;124;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;749;627;479;184
190;AUS;Australia;12/9/1961;12/22/1961;Menzies IX;0;0;0;62;124;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;740;288;627;1253
191;AUS;Australia;12/9/1961;12/22/1961;Menzies IX;0;1;1;45;124;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;740;288;627;1411
192;AUS;Australia;12/9/1961;12/22/1961;Menzies IX;0;1;0;17;124;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;740;288;627;184
193;AUS;Australia;11/30/1963;12/18/1963;Menzies X;0;0;0;52;124;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;741;786;288;1253
194;AUS;Australia;11/30/1963;12/18/1963;Menzies X;0;1;1;52;124;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;741;786;288;1411
195;AUS;Australia;11/30/1963;12/18/1963;Menzies X;0;1;0;20;124;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;741;786;288;184
196;AUS;Australia;11/30/1963;1/26/1966;Holt I;0;0;0;52;124;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;741;261;786;1253
197;AUS;Australia;11/30/1963;1/26/1966;Holt I;0;1;1;52;124;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;741;261;786;1411
198;AUS;Australia;11/30/1963;1/26/1966;Holt I;0;1;0;20;124;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;741;261;786;184
199;AUS;Australia;11/26/1966;12/14/1966;Holt II;0;0;0;41;124;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;764;67;261;1253
200;AUS;Australia;11/26/1966;12/14/1966;Holt II;0;1;1;61;124;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;764;67;261;1411
201;AUS;Australia;11/26/1966;12/14/1966;Holt II;0;1;0;21;124;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;764;67;261;184
202;AUS;Australia;11/26/1966;12/14/1966;Holt II;0;0;0;1;124;none;no party affiliation;no party affiliation;#N/A;33;764;67;261;1396
203;AUS;Australia;11/26/1966;12/19/1967;McEwen;0;0;0;41;124;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;764;634;67;1253
204;AUS;Australia;11/26/1966;12/19/1967;McEwen;0;1;0;61;124;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;764;634;67;1411
205;AUS;Australia;11/26/1966;12/19/1967;McEwen;0;1;1;21;124;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;764;634;67;184
206;AUS;Australia;11/26/1966;12/19/1967;McEwen;0;0;0;1;124;none;no party affiliation;no party affiliation;#N/A;33;764;634;67;1396
207;AUS;Australia;11/26/1966;1/10/1968;Gorton I;0;0;0;41;124;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;764;1;634;1253
208;AUS;Australia;11/26/1966;1/10/1968;Gorton I;0;1;1;61;124;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;764;1;634;1411
209;AUS;Australia;11/26/1966;1/10/1968;Gorton I;0;1;0;21;124;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;764;1;634;184
210;AUS;Australia;11/26/1966;1/10/1968;Gorton I;0;0;0;1;124;none;no party affiliation;no party affiliation;#N/A;33;764;1;634;1396
211;AUS;Australia;11/26/1966;2/28/1968;Gorton II;0;0;0;41;124;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;764;795;1;1253
212;AUS;Australia;11/26/1966;2/28/1968;Gorton II;0;1;1;61;124;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;764;795;1;1411
213;AUS;Australia;11/26/1966;2/28/1968;Gorton II;0;1;0;21;124;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;764;795;1;184
214;AUS;Australia;11/26/1966;2/28/1968;Gorton II;0;0;0;1;124;none;no party affiliation;no party affiliation;#N/A;33;764;795;1;1396
215;AUS;Australia;10/25/1969;11/12/1969;Gorton III;0;0;0;59;125;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;735;1024;795;1253
216;AUS;Australia;10/25/1969;11/12/1969;Gorton III;0;1;1;46;125;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;735;1024;795;1411
217;AUS;Australia;10/25/1969;11/12/1969;Gorton III;0;1;0;20;125;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;735;1024;795;184
218;AUS;Australia;10/25/1969;3/10/1971;McMahon;1;0;0;59;125;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;735;671;1024;1253
219;AUS;Australia;10/25/1969;3/10/1971;McMahon;1;1;1;46;125;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;735;671;1024;1411
220;AUS;Australia;10/25/1969;3/10/1971;McMahon;1;1;0;20;125;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;735;671;1024;184
221;AUS;Australia;12/2/1972;12/19/1972;Whitlam I;0;1;1;67;125;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;759;507;671;1253
222;AUS;Australia;12/2/1972;12/19/1972;Whitlam I;0;0;0;38;125;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;759;507;671;1411
223;AUS;Australia;12/2/1972;12/19/1972;Whitlam I;0;0;0;20;125;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;759;507;671;184
224;AUS;Australia;5/18/1974;6/12/1974;Whitlam II;0;1;1;66;127;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;758;844;507;1253
225;AUS;Australia;5/18/1974;6/12/1974;Whitlam II;0;0;0;40;127;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;758;844;507;1411
226;AUS;Australia;5/18/1974;6/12/1974;Whitlam II;0;0;0;21;127;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;758;844;507;184
227;AUS;Australia;5/18/1974;11/11/1975;Fraser I;1;0;0;66;127;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;758;720;844;1253
228;AUS;Australia;5/18/1974;11/11/1975;Fraser I;1;1;1;40;127;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;758;720;844;1411
229;AUS;Australia;5/18/1974;11/11/1975;Fraser I;1;1;0;21;127;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;758;720;844;184
230;AUS;Australia;12/13/1975;12/22/1975;Fraser II;0;0;0;36;127;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;757;836;720;1253
231;AUS;Australia;12/13/1975;12/22/1975;Fraser II;0;0;0;1;127;CouLP;Country Liberal Party;Country Liberal Party;6;33;757;836;720;215
232;AUS;Australia;12/13/1975;12/22/1975;Fraser II;0;1;1;68;127;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;757;836;720;1411
233;AUS;Australia;12/13/1975;12/22/1975;Fraser II;0;1;0;22;127;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;757;836;720;184
234;AUS;Australia;12/10/1977;12/20/1977;Fraser III;0;0;0;38;124;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;755;421;836;1253
235;AUS;Australia;12/10/1977;12/20/1977;Fraser III;0;0;0;1;124;CouLP;Country Liberal Party;Country Liberal Party;6;33;755;421;836;215
236;AUS;Australia;12/10/1977;12/20/1977;Fraser III;0;1;1;67;124;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;755;421;836;1411
237;AUS;Australia;12/10/1977;12/20/1977;Fraser III;0;1;0;18;124;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;755;421;836;184
238;AUS;Australia;10/18/1980;11/3/1980;Fraser IV;0;0;0;51;125;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;736;774;421;1253
239;AUS;Australia;10/18/1980;11/3/1980;Fraser IV;0;1;1;54;125;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;736;774;421;1411
240;AUS;Australia;10/18/1980;11/3/1980;Fraser IV;0;1;0;20;125;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;736;774;421;184
241;AUS;Australia;3/5/1983;3/11/1983;Hawke I;0;1;1;75;125;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;751;576;774;1253
242;AUS;Australia;3/5/1983;3/11/1983;Hawke I;0;0;0;33;125;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;751;576;774;1411
243;AUS;Australia;3/5/1983;3/11/1983;Hawke I;0;0;0;17;125;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;751;576;774;184
244;AUS;Australia;12/1/1984;12/13/1984;Hawke II;0;1;1;82;148;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;733;401;576;1253
245;AUS;Australia;12/1/1984;12/13/1984;Hawke II;0;0;0;1;148;CouLP;Country Liberal Party;Country Liberal Party;6;33;733;401;576;215
246;AUS;Australia;12/1/1984;12/13/1984;Hawke II;0;0;0;44;148;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;733;401;576;1411
247;AUS;Australia;12/1/1984;12/13/1984;Hawke II;0;0;0;21;148;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;733;401;576;184
248;AUS;Australia;7/11/1987;7/24/1987;Hawke III;0;1;1;86;148;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;732;875;401;1253
249;AUS;Australia;7/11/1987;7/24/1987;Hawke III;0;0;0;43;148;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;732;875;401;1411
250;AUS;Australia;7/11/1987;7/24/1987;Hawke III;0;0;0;19;148;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;732;875;401;184
251;AUS;Australia;3/24/1990;4/4/1990;Hawke IV;0;1;1;78;148;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;752;155;875;1253
252;AUS;Australia;3/24/1990;4/4/1990;Hawke IV;0;0;0;55;148;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;752;155;875;1411
253;AUS;Australia;3/24/1990;4/4/1990;Hawke IV;0;0;0;14;148;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;752;155;875;184
254;AUS;Australia;3/24/1990;4/4/1990;Hawke IV;0;0;0;1;148;none;no party affiliation;no party affiliation;#N/A;33;752;155;875;1396
255;AUS;Australia;3/24/1990;12/20/1991;Keating I;0;1;1;78;148;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;752;725;155;1253
256;AUS;Australia;3/24/1990;12/20/1991;Keating I;0;0;0;55;148;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;752;725;155;1411
257;AUS;Australia;3/24/1990;12/20/1991;Keating I;0;0;0;14;148;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;752;725;155;184
258;AUS;Australia;3/24/1990;12/20/1991;Keating I;0;0;0;1;148;none;no party affiliation;no party affiliation;#N/A;33;752;725;155;1396
259;AUS;Australia;3/13/1993;3/24/1993;Keating II;0;1;1;80;147;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;753;49;725;1253
260;AUS;Australia;3/13/1993;3/24/1993;Keating II;0;0;0;49;147;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;753;49;725;1411
261;AUS;Australia;3/13/1993;3/24/1993;Keating II;0;0;0;16;147;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;753;49;725;184
262;AUS;Australia;3/13/1993;3/24/1993;Keating II;0;0;0;2;147;none;no party affiliation;no party affiliation;#N/A;33;753;49;725;1396
263;AUS;Australia;3/2/1996;3/11/1996;Howard I;0;0;0;49;148;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;754;402;49;1253
264;AUS;Australia;3/2/1996;3/11/1996;Howard I;0;0;0;1;148;CouLP;Country Liberal Party;Country Liberal Party;6;33;754;402;49;215
265;AUS;Australia;3/2/1996;3/11/1996;Howard I;0;1;1;75;148;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;754;402;49;1411
266;AUS;Australia;3/2/1996;3/11/1996;Howard I;0;1;0;18;148;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;754;402;49;184
267;AUS;Australia;3/2/1996;3/11/1996;Howard I;0;0;0;5;148;none;no party affiliation;no party affiliation;#N/A;33;754;402;49;1396
268;AUS;Australia;10/3/1998;10/21/1998;Howard II;0;0;0;67;148;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;756;423;402;1253
269;AUS;Australia;10/3/1998;10/21/1998;Howard II;0;1;1;64;148;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;756;423;402;1411
270;AUS;Australia;10/3/1998;10/21/1998;Howard II;0;1;0;16;148;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;756;423;402;184
271;AUS;Australia;10/3/1998;10/21/1998;Howard II;0;0;0;1;148;none;no party affiliation;no party affiliation;#N/A;33;756;423;402;1396
272;AUS;Australia;11/10/2001;11/26/2001;Howard III;0;0;0;65;150;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;760;812;423;1253
273;AUS;Australia;11/10/2001;11/26/2001;Howard III;0;0;0;1;150;CouLP;Country Liberal Party;Country Liberal Party;6;33;760;812;423;215
274;AUS;Australia;11/10/2001;11/26/2001;Howard III;0;1;1;68;150;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;760;812;423;1411
275;AUS;Australia;11/10/2001;11/26/2001;Howard III;0;1;0;13;150;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;760;812;423;184
276;AUS;Australia;11/10/2001;11/26/2001;Howard III;0;0;0;3;150;none;no party affiliation;no party affiliation;#N/A;33;760;812;423;1396
277;AUS;Australia;10/9/2004;10/26/2004;Howard IV;0;0;0;60;150;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;762;234;812;1253
278;AUS;Australia;10/9/2004;10/26/2004;Howard IV;0;0;0;1;150;CouLP;Country Liberal Party;Country Liberal Party;6;33;762;234;812;215
279;AUS;Australia;10/9/2004;10/26/2004;Howard IV;0;1;1;74;150;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;762;234;812;1411
280;AUS;Australia;10/9/2004;10/26/2004;Howard IV;0;1;0;12;150;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;762;234;812;184
281;AUS;Australia;10/9/2004;10/26/2004;Howard IV;0;0;0;3;150;none;no party affiliation;no party affiliation;#N/A;33;762;234;812;1396
282;AUS;Australia;11/24/2007;12/3/2007;Rudd;0;1;1;83;150;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;761;385;234;1253
283;AUS;Australia;11/24/2007;12/3/2007;Rudd;0;0;0;55;150;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;761;385;234;1411
284;AUS;Australia;11/24/2007;12/3/2007;Rudd;0;0;0;10;150;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;761;385;234;184
285;AUS;Australia;11/24/2007;12/3/2007;Rudd;0;0;0;2;150;none;no party affiliation;no party affiliation;#N/A;33;761;385;234;1396
286;AUS;Australia;11/24/2007;6/24/2010;Gillard I;0;1;1;83;150;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;761;736;385;1253
287;AUS;Australia;11/24/2007;6/24/2010;Gillard I;0;0;0;55;150;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;761;736;385;1411
288;AUS;Australia;11/24/2007;6/24/2010;Gillard I;0;0;0;10;150;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;761;736;385;184
289;AUS;Australia;11/24/2007;6/24/2010;Gillard I;0;0;0;2;150;none;no party affiliation;no party affiliation;#N/A;33;761;736;385;1396
290;AUS;Australia;8/21/2010;9/14/2010;Gillard II;0;0;0;1;150;AG;Australian Greens;Australian Greens;1.5439;33;246;108;736;751
291;AUS;Australia;8/21/2010;9/14/2010;Gillard II;0;1;1;72;150;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;246;108;736;1253
292;AUS;Australia;8/21/2010;9/14/2010;Gillard II;0;0;0;1;150;CouLP;Country Liberal Party;Country Liberal Party;6;33;246;108;736;215
293;AUS;Australia;8/21/2010;9/14/2010;Gillard II;0;0;0;21;150;LNPQ;Liberal National Party of Queensland;Liberal National Party of Queensland;6;33;246;108;736;154
294;AUS;Australia;8/21/2010;9/14/2010;Gillard II;0;0;0;44;150;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;246;108;736;1411
295;AUS;Australia;8/21/2010;9/14/2010;Gillard II;0;0;0;7;150;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;246;108;736;184
296;AUS;Australia;8/21/2010;9/14/2010;Gillard II;0;0;0;4;150;none;no party affiliation;no party affiliation;#N/A;33;246;108;736;1396
297;AUS;Australia;8/21/2010;6/27/2013;Rudd II;0;0;0;1;150;AG;Australian Greens;Australian Greens;1.5439;33;246;1061;108;751
298;AUS;Australia;8/21/2010;6/27/2013;Rudd II;0;1;1;72;150;ALP;Australian Labor Party;Australian Labor Party;3.8833;33;246;1061;108;1253
299;AUS;Australia;8/21/2010;6/27/2013;Rudd II;0;0;0;1;150;CouLP;Country Liberal Party;Country Liberal Party;6;33;246;1061;108;215
300;AUS;Australia;8/21/2010;6/27/2013;Rudd II;0;0;0;21;150;LNPQ;Liberal National Party of Queensland;Liberal National Party of Queensland;6;33;246;1061;108;154
301;AUS;Australia;8/21/2010;6/27/2013;Rudd II;0;0;0;44;150;LPA;Liberal Party of Australia;Liberal Party of Australia;7.3903;33;246;1061;108;1411
302;AUS;Australia;8/21/2010;6/27/2013;Rudd II;0;0;0;7;150;NCP|NPA;National (Country) Party | National Party of Australia;National (Country) Party | National Party of Australia;7.8222;33;246;1061;108;184
303;AUS;Australia;8/21/2010;6/27/2013;Rudd II;0;0;0;4;150;none;no party affiliation;no party affiliation;#N/A;33;246;1061;108;1396
